Type,Model,Parameters,Accuracy,Precision,Fit Time,Predict Time
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.4216826555734782,0.06730377743996041,3.5544042587280273,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.42159775872315136,0.06734701193825236,3.0465312004089355,0.0050013065338134766
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.4215128618728245,0.06733736306036708,3.6784720420837402,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.41769250360811616,0.0674184267385382,10.449141502380371,0.007000446319580078
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.41786229730876984,0.06743793712113808,11.138875246047974,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.41777740045844297,0.06742818508539479,14.51145887374878,0.008999824523925781
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.41786229730876984,0.06743793712113808,4.462793827056885,0.007997751235961914
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.4165039477035402,0.06743043779711437,2.3636860847473145,0.006000995635986328
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.4028355548009169,0.06943753549713814,2.0795602798461914,0.006998538970947266
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.4215128618728245,0.06738738311896113,3.968132972717285,0.007002115249633789
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.4210034807708634,0.06745419614194967,3.972597360610962,0.006997108459472656
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.41998471856694114,0.06749745252291213,3.943166732788086,0.006999492645263672
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.41786229730876984,0.06743793712113808,12.27667236328125,0.007969379425048828
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.41786229730876984,0.06743793712113808,13.682036638259888,0.010001897811889648
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.41752270990746243,0.06739889107407072,16.255177974700928,0.005997419357299805
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.42703115714407,0.07299722052100911,4.175365924835205,0.006991386413574219
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.42923847525256814,0.0730369320170566,2.306225299835205,0.007998466491699219
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.429323372102895,0.07293076612774307,2.171971321105957,0.011004209518432617
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.43891671618982936,0.07258624497784752,4.147388219833374,0.008998870849609375
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.43653960438067746,0.07276232176648187,4.163561820983887,0.0069997310638427734
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.4370489854826386,0.07274525943006349,4.168379783630371,0.006001472473144531
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.4256728075388403,0.07299013487620332,12.874823808670044,0.008252859115600586
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.4255879106885135,0.07298225039163557,13.828975439071655,0.006966590881347656
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.425842601239494,0.0729820144192165,15.2640540599823,0.009003639221191406
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.42779522879701165,0.0730441751105497,4.199000835418701,0.007000923156738281
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.42652177604210884,0.0728791376185595,2.258265256881714,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.440869343747347,0.07281929602921577,2.2268049716949463,0.006998777389526367
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.4370489854826386,0.07270307764953365,4.074526071548462,0.008002042770385742
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.43569063587740897,0.07289532261253895,4.1253015995025635,0.00800013542175293
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.4366245012310043,0.07272765995541232,4.351918935775757,0.006003379821777344
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.4255030138381866,0.07297436057387535,12.698166608810425,0.006000995635986328
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.42575770438916716,0.07297412975149016,13.190953731536865,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.4256728075388403,0.07299013487620332,12.819955587387085,0.00600123405456543
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.3742253162407675,0.07447217854980437,2.833101749420166,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.37651753119959247,0.07440123481991953,1.342663049697876,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.33729518634858646,0.07354709054684765,1.763080358505249,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.46608370829442225,0.07219964816720881,3.1144521236419678,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.45912216656762034,0.0724836275353653,2.9832496643066406,0.0059964656829833984
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.4560658799558536,0.07281831770887034,3.2657318115234375,0.005001068115234375
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.3704049579760591,0.07462833808811149,7.876471757888794,0.007229328155517578
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.3707445453773665,0.07461622516930515,9.102822542190552,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.3710841327786739,0.0746043162799169,9.145109176635742,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.3736310382884795,0.07463677729362776,2.2682313919067383,0.0060007572174072266
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.3365311146956448,0.07575771322477488,1.341005563735962,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.35359538161134224,0.07452612500761388,1.5689995288848877,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.5098055862127515,0.06757384856418402,2.623332977294922,0.005815267562866211
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.44035996264538585,0.07322064133332762,2.6105575561523438,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.4571695390101027,0.07260090116976162,2.581087589263916,0.007998943328857422
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.3705747516767128,0.07464640404565784,7.440048456192017,0.005953311920166016
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.3707445453773665,0.07461622516930515,8.114394187927246,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.3708294422276934,0.07462525311414882,13.966682434082031,0.00699925422668457
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,4.091817617416382,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,2.2598984241485596,0.00800013542175293
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.29196026827404703,0.01824751676712794,2.312030553817749,0.007998228073120117
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,5.00606632232666,0.007509469985961914
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,5.065312623977661,0.006997823715209961
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.29196026827404703,0.01824751676712794,5.0951478481292725,0.009000778198242188
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,13.132831811904907,0.009004831314086914
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,14.645364999771118,0.00700068473815918
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.29196026827404703,0.01824751676712794,14.618530511856079,0.00799870491027832
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,3.8884384632110596,0.007999420166015625
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,2.200885534286499,0.005997657775878906
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.29196026827404703,0.01824751676712794,1.9639880657196045,0.009001731872558594
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,4.747787714004517,0.008000612258911133
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,4.721850156784058,0.007001161575317383
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.29196026827404703,0.01824751676712794,4.702423810958862,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 0.1, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,12.233526706695557,0.006998300552368164
